"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","final_base_page","objectSizeUncompressed","is_base_page","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"172.217.23.206","21","445","562","1000008601.13","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","561","100","-1","-1","31517077","423","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/www-i18n-constants-en_US.vflset/www-i18n-constants.js","-1","1377","1377","","text/javascript","High","","Tue, 11 Oct 2022 14:01:07 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","1492","1000008601.13","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/jsbin/www-i18n-constants-en_US.vflset/www-i18n-constants.js","-1","","GET","-1","-1","","200","-1","br","Google","985","423","984","984","985","1","423","985","562","9","10","2","0","19","","","","","4252","","","","",
"172.217.23.206","21","429","569","1000008601.14","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","562","100","-1","-1","31517062","423","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/www-tampering.vflset/www-tampering.js","-1","4656","4656","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","4720","1000008601.14","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/jsbin/www-tampering.vflset/www-tampering.js","-1","","GET","-1","-1","","200","-1","br","Google","992","423","985","985","992","7","423","992","569","10","11","2","0","21","","","","","12561","","","","",
"172.217.23.206","21","409","590","1000008601.15","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","570","100","-1","-1","31517062","423","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/spf.vflset/spf.js","-1","13281","13281","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","13346","1000008601.15","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/jsbin/spf.vflset/spf.js","-1","","GET","-1","-1","","200","-1","br","Google","1013","423","993","993","1013","20","423","1013","590","11","12","2","0","23","","","","","38653","","","","",
"172.217.23.206","22","417","600","1000008601.16","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","591","100","-1","-1","31517062","423","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/network.vflset/network.js","-1","5268","5268","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","5422","1000008601.16","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/jsbin/network.vflset/network.js","-1","","GET","-1","-1","","200","-1","br","Google","1023","423","1014","1014","1023","9","423","1023","600","12","13","2","0","25","","","","","13999","","","","",
"172.217.23.206","22","447","493","1000008601.18","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","493","100","-1","-1","31517070","423","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/cssbin/www-main-desktop-home-page-skeleton.css","-1","698","698","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:01:00 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","797","1000008601.18","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/cssbin/www-main-desktop-home-page-skeleton.css","-1","","GET","-1","-1","","200","-1","br","Google","916","423","916","916","916","0","423","916","493","13","14","2","0","15","","","","","2848","","","","",
"216.58.201.86","16","329","130","1000008601.4","","","","-1","211011_YJ_34","390","MEDIUM","","","-1","130","-1","391","-1","","565","443","HTTP/2","-1","3","https://i.ytimg.com/generate_204","565","0","","ssl/i.ytimg.com:443","","High","","","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","199","1000008601.4","","-1","1","388","","-1","https://www.youtube.com/","32","138","/generate_204","423","55678","GET","2","423","","204","142","","","695","565","695","695","695","0","388","695","306","14","15","2","0","1","220","True","0","","","","","","",
"142.250.184.234","22","427","146","1000008601.17","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_YJ_34","423","HIGHEST","","","-1","144","50","423","-1","86400","660","443","HTTP/2","100","3","https://fonts.googleapis.com/css2?family=Roboto:wght@300;400;500;700&family=YouTube+Sans:wght@300..900&display=swap","659","1847","1847","ssl/fonts.googleapis.com:443","text/css","VeryHigh","","Mon, 11 Oct 2021 19:16:30 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","fonts.googleapis.com","1847","1000008601.17","0","100","1","421","","-1","https://www.youtube.com/","84","196","/css2?family=Roboto:wght@300;400;500;700&family=YouTube+Sans:wght@300..900&display=swap","507","58230","GET","2","507","","200","152","gzip","","806","660","804","804","806","2","421","806","384","15","16","2","0","1","256","True","0","","22695","","","","",
"172.217.23.237","22","645","148","80018428E4A5B901001FBB1065992277","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_YJ_34","-1","HIGHEST","","","-1","148","-1","-1","-1","","1034","","HTTP/2","100","3","https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en","-1","0","0","","text/html","VeryHigh","","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","parser","2DFFE70E24269A8D55C756F74C550301","accounts.google.com","0","80018428E4A5B901001FBB1065992277","0","100","1","-1","","-1","https://www.youtube.com/","-1","76","/ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en","-1","","GET","-1","-1","","200","-1","gzip","Google","1182","1034","1182","1182","1182","0","1034","1182","148","16","17","2","0","3","256","True","0","","","","","","",
"172.217.23.195","22","486","119","1000008601.42","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","49","100","805","-1","30956737","1039","443","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOmCnqEu92Fr1Mu4mxK.woff2","1037","15688","","pm/ssl/fonts.gstatic.com:443","font/woff2","VeryHigh","","Wed, 05 Oct 2022 02:22:07 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","16344","1000008601.42","","100","1","-1","","-1","https://www.youtube.com/","125","206","/s/roboto/v29/KFOmCnqEu92Fr1Mu4mxK.woff2","930","60414","GET","-1","930","","200","107","","Google","1158","1039","1088","1088","1158","70","805","1158","351","17","18","2","0","1","256","True","0","","15688","","","","",
"172.217.23.206","29","448","533","1000008601.95","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","532","100","-1","-1","31517061","1380","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/cssbin/www-main-desktop-watch-page-skeleton.css","-1","929","929","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","998","1000008601.95","0","100","1","-1","","-1","https://www.youtube.com/","-1","114","/s/desktop/43d596fa/cssbin/www-main-desktop-watch-page-skeleton.css","-1","","GET","-1","-1","","200","-1","br","Google","1913","1380","1912","1912","1913","1","1380","1913","533","18","19","2","0","27","","","","","4910","","","","",
"172.217.23.195","20024","490","61","1000008601.49","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","34","100","-1","-1","31099904","4533","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","-1","15920","","","font/woff2","VeryHigh","93","Thu, 06 Oct 2022 18:08:18 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","16038","1000008601.49","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","-1","","GET","-1","-1","","200","-1","","Google","4594","4533","4567","4567","4594","27","4533","4594","61","19","20","2","0","3","256","True","0","","15920","","f.refreshGridLayout","","",
"172.217.23.195","19888","493","55","1000008601.48","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","35","100","-1","-1","30955449","4605","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","-1","11768","","","font/woff2","VeryHigh","98","Wed, 05 Oct 2022 02:00:43 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","11886","1000008601.48","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","-1","","GET","-1","-1","","200","-1","","Google","4660","4605","4640","4640","4660","20","4605","4660","55","20","21","2","0","5","256","True","0","","11768","","f.updateChipBarWidthAndTop","","",
"172.217.23.206","3415","609","97","1000008601.96","","","","100","211011_YJ_34","-1","MEDIUM","","","-1","91","0","-1","-1","0","4657","","HTTP/2","100","3","https://www.youtube.com/youtubei/v1/guide?key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","3038","3038","","application/json","High","177","","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","3150","1000008601.96","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","114","/youtubei/v1/guide?key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","","POST","-1","-1","","200","-1","br","Google","4754","4657","4748","4748","4754","6","4657","4754","97","21","22","2","0","29","","","","","25808","","os.fetch","","",
"172.217.23.206","3415","514","78","1000008601.98","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_YJ_34","-1","MEDIUM","","","-1","77","-1","-1","-1","","4664","","HTTP/2","100","3","https://www.youtube.com/getDatasyncIdsEndpoint","-1","285","285","","application/json","High","177","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","285","1000008601.98","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","114","/getDatasyncIdsEndpoint","-1","","GET","-1","-1","","200","-1","br","Google","4742","4664","4741","4741","4742","1","4664","4742","78","22","23","2","0","31","","","","","38","","os.fetch","","",
"","","0","67","99999.99999.1","","","private, max-age=31536000","-1","211011_YJ_34","297","LOWEST","","","-1","66","-1","4701","-1","","4806","","HTTP/2","-1","3","https://www.youtube.com/opensearch?locale=en_US","4806","266","","pm/ssl/www.youtube.com:443","application/opensearchdescription+xml","","","Mon, 11 Oct 2021 19:16:34 GMT","-1","-1","","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","266","99999.99999.1","","-1","1","296","","-1","","35","257","/opensearch?locale=en_US","4736","","","1","4736","","200","70","br","","4873","4806","4872","4872","4873","1","296","4873","173","23","24","2","0","1","147","True","0","","","","","","",
"172.217.23.195","19876","550","59","1000008601.66","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","37","100","-1","-1","30955315","4996","","HTTP/2","-1","3","https://fonts.gstatic.com/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dAB1awBpSD.woff2","-1","10804","","","font/woff2","VeryHigh","134","Wed, 05 Oct 2022 01:58:29 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","10922","1000008601.66","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dAB1awBpSD.woff2","-1","","GET","-1","-1","","200","-1","","Google","5055","4996","5033","5033","5055","22","4996","5055","59","24","25","2","0","7","256","True","0","","10804","","w3.setContainerWidthDiff","","",
"172.217.23.195","19876","489","74","1000008601.41","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","55","100","-1","-1","31410704","5001","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","-1","11860","","","font/woff2","VeryHigh","134","Mon, 10 Oct 2022 08:28:18 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","11978","1000008601.41","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/roboto/v29/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","-1","","GET","-1","-1","","200","-1","","Google","5075","5001","5056","5056","5075","19","5001","5075","74","25","26","2","0","9","256","True","7","","11860","","w3.setContainerWidthDiff","","",
"172.217.23.195","19876","490","134","1000008601.56","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","70","100","-1","-1","30956388","5005","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmWUlfBBc4.woff2","-1","15828","","","font/woff2","VeryHigh","134","Wed, 05 Oct 2022 02:16:22 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","15946","1000008601.56","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/roboto/v29/KFOlCnqEu92Fr1MmWUlfBBc4.woff2","-1","","GET","-1","-1","","200","-1","","Google","5139","5005","5075","5075","5139","64","5005","5139","134","26","27","2","0","11","256","True","9","","15828","","w3.setContainerWidthDiff","","",
"172.217.23.195","19876","489","152","1000008601.37","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","133","100","-1","-1","31265713","5007","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOmCnqEu92Fr1Mu5mxKOzY.woff2","-1","9688","","","font/woff2","VeryHigh","134","Sat, 08 Oct 2022 16:11:47 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","9782","1000008601.37","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/roboto/v29/KFOmCnqEu92Fr1Mu5mxKOzY.woff2","-1","","GET","-1","-1","","200","-1","","Google","5159","5007","5140","5140","5159","19","5007","5159","152","27","28","2","0","13","256","True","11","","9688","","w3.setContainerWidthDiff","","",
"216.58.201.86","","472","321","1000008601.99","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","19722","","-1","236","50","-1","100","7200","5019","","HTTP/2","-1","3","https://i.ytimg.com/vi/TAOM449H6Y8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmKARVe3c82tet3dfRURDJZ-uCxA","-1","19722","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:34 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","19838","1000008601.99","","100","1","-1","","-1","","-1","138","/vi/TAOM449H6Y8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmKARVe3c82tet3dfRURDJZ-uCxA","-1","","GET","-1","-1","","200","-1","","Google","5340","5019","5255","5255","5340","85","5019","5340","321","28","29","2","0","3","147","True","0","","19722","","","","",
"216.58.201.86","","468","369","1000008601.101","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","28574","","-1","322","50","-1","100","7200","5019","","HTTP/2","-1","3","https://i.ytimg.com/vi/3SFkNyUCUew/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAp2hQSCCCliFeATnQCgpuana56DQ","-1","28574","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:35 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","28767","1000008601.101","","100","1","-1","","-1","","-1","138","/vi/3SFkNyUCUew/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAp2hQSCCCliFeATnQCgpuana56DQ","-1","","GET","-1","-1","","200","-1","","Google","5388","5019","5341","5341","5388","47","5019","5388","369","29","30","2","0","5","147","True","3","","28574","","","","",
"216.58.201.86","","468","235","1000008601.103","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","56524","","-1","61","50","-1","100","7189","5019","","HTTP/2","-1","3","https://i.ytimg.com/vi/mqtbaGcR7-g/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEjqTHS8BNv8ttTCtmjFYd1UD51g","-1","56524","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:23 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","56933","1000008601.103","","100","1","-1","","-1","","-1","138","/vi/mqtbaGcR7-g/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEjqTHS8BNv8ttTCtmjFYd1UD51g","-1","","GET","-1","-1","","200","-1","","Google","5254","5019","5080","5080","5254","174","5019","5254","235","30","31","2","0","7","147","True","5","","56524","","","","",
"172.217.23.195","10181","550","164","1000008601.71","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","145","100","-1","-1","31422317","5141","","HTTP/2","-1","3","https://fonts.gstatic.com/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dANVawBpSD.woff2","-1","10788","","","font/woff2","VeryHigh","41","Mon, 10 Oct 2022 11:41:52 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.gstatic.com","10906","1000008601.71","","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","206","/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dANVawBpSD.woff2","-1","","GET","-1","-1","","200","-1","","Google","5305","5141","5286","5286","5305","19","5141","5305","164","31","32","2","0","15","256","True","13","","10788","","refit","","",
"172.217.23.193","","429","124","1000008601.100","0","","public, max-age=86400, no-transform","100","211011_YJ_34","5019","MEDIUM","1861","","-1","120","50","5019","100","73860","5186","443","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLSi976Aws87RnM56dW1kFISTenUxdSJWLsgCyRW=s68-c-k-c0x00ffffff-no-rj","5186","1861","","ssl/yt3.ggpht.com:443","image/jpeg","Low","","Wed, 29 Sep 2021 14:56:22 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","2276","1000008601.100","","100","1","5018","","-1","","46","318","/ytc/AKedOLSi976Aws87RnM56dW1kFISTenUxdSJWLsgCyRW=s68-c-k-c0x00ffffff-no-rj","5065","42730","GET","1","5065","","200","121","","Google","5310","5186","5306","5306","5310","4","5018","5310","292","32","33","2","0","1","220","True","0","","1861","","","50","1",
"172.217.23.193","","429","144","1000008601.102","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","3126","","-1","140","50","-1","100","73617","5186","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLRZR-MVnvMBPUGneRvWCyxWb7QP3ISPAKbsOa_g=s68-c-k-c0x00ffffff-no-rj","-1","3126","","","image/jpeg","Low","","Mon, 11 Oct 2021 11:43:32 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","3222","1000008601.102","","100","1","-1","","-1","","-1","318","/ytc/AKedOLRZR-MVnvMBPUGneRvWCyxWb7QP3ISPAKbsOa_g=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5330","5186","5326","5326","5330","4","5186","5330","144","33","34","2","0","5","","","","","3126","","","50","1",
"172.217.23.193","","429","134","1000008601.104","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","4556","","-1","129","50","-1","100","78366","5186","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLRCNPdUPhJ90s_Njy4T2ibgmjH86EFv1ADmyO8r=s68-c-k-c0x00ffffff-no-rj","-1","4556","","","image/jpeg","Low","","Sat, 02 Oct 2021 09:02:29 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","4651","1000008601.104","","100","1","-1","","-1","","-1","318","/ytc/AKedOLRCNPdUPhJ90s_Njy4T2ibgmjH86EFv1ADmyO8r=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5320","5186","5315","5315","5320","5","5186","5320","134","34","35","2","0","3","","","","","4556","","","50","1",
"172.217.23.206","","466","130","1000008601.106","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","1555","","-1","127","100","-1","100","31517059","5200","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_32x32.png","-1","1555","","","image/png","High","","Tue, 11 Oct 2022 14:00:54 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","1653","1000008601.106","","100","1","-1","","-1","","-1","114","/s/desktop/43d596fa/img/favicon_32x32.png","-1","","GET","-1","-1","","200","-1","","Google","5330","5200","5327","5327","5330","3","5200","5330","130","35","36","2","0","33","","","","","1555","","","","",
"172.217.23.227","","392","230","1000008601.105","","","public, max-age=31536000","100","211011_YJ_34","5063","MEDIUM","","","-1","107","100","5066","-1","30956173","5284","443","HTTP/2","100","3","https://www.gstatic.com/ac/cb/scene_cookie_wall_youtube.svg","5283","58975","58975","ssl/www.gstatic.com:443","image/svg+xml","Low","","Wed, 05 Oct 2022 02:12:48 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.gstatic.com","59578","1000008601.105","0","100","1","5063","","-1","","93","328","/ac/cb/scene_cookie_wall_youtube.svg","5159","34884","GET","0","5159","","200","124","br","Google","5514","5284","5391","5391","5514","123","5066","5514","447","36","37","2","0","1","220","True","0","","265008","","","","",
"172.217.23.206","","466","37","1000008601.107","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","525","","-1","36","100","-1","100","31517849","5483","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_48x48.png","-1","525","","","image/png","High","","Tue, 11 Oct 2022 14:14:04 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","616","1000008601.107","","100","1","-1","","-1","","-1","114","/s/desktop/43d596fa/img/favicon_48x48.png","-1","","GET","-1","-1","","200","-1","","Google","5520","5483","5519","5519","5520","1","5483","5520","37","37","38","2","0","35","","","","","525","","","","",
"216.58.201.86","","472","191","1000008601.108","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","27098","","-1","35","50","-1","100","7185","5495","","HTTP/2","-1","3","https://i.ytimg.com/vi/XVURdhqWNPs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADrXGWXDbKbjsNfJMiaSR6UK3cEA","-1","27098","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:20 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","27209","1000008601.108","","100","1","-1","","-1","","-1","138","/vi/XVURdhqWNPs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADrXGWXDbKbjsNfJMiaSR6UK3cEA","-1","","GET","-1","-1","","200","-1","","Google","5686","5495","5530","5530","5686","156","5495","5686","191","38","39","2","0","9","147","True","0","","27098","","","","",
"172.217.23.193","","429","56","1000008601.109","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","3588","","-1","49","50","-1","100","80639","5495","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLT2zAbX9zILUaqofEneyy5wymKMqtuag6f6b785=s68-c-k-c0x00ffffff-no-rj","-1","3588","","","image/jpeg","Low","","Thu, 30 Sep 2021 18:19:31 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","3684","1000008601.109","","100","1","-1","","-1","","-1","318","/ytc/AKedOLT2zAbX9zILUaqofEneyy5wymKMqtuag6f6b785=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5551","5495","5544","5544","5551","7","5495","5551","56","39","40","2","0","7","220","True","0","","3588","","","50","1",
"216.58.201.86","","468","400","1000008601.110","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","68954","","-1","191","50","-1","100","7197","5495","","HTTP/2","-1","3","https://i.ytimg.com/vi/dQhc_r6Jbpw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXQuO1SoQp7ejXIV2RJs7TyGIvCw","-1","68954","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:32 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","69091","1000008601.110","","100","1","-1","","-1","","-1","138","/vi/dQhc_r6Jbpw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXQuO1SoQp7ejXIV2RJs7TyGIvCw","-1","","GET","-1","-1","","200","-1","","Google","5895","5495","5686","5686","5895","209","5495","5895","400","40","41","2","0","11","220","True","0","","68954","","","","",
