"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function","was_pushed",
"23.212.110.147","1650","499","1116","1000017985.49","0","","private, max-age=4188872, s-maxage=10","100","211011_MC_3W","-1","LOWEST","2268","","-1","1011","100","-1","100","4188872","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/sforce-events-chicklet.png","-1","2268","","","image/png","Low","","Mon, 29 Nov 2021 07:37:36 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","2577","1000017985.49","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/sforce-events-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2046","930","1941","1941","2046","105","930","2046","1116","30","31","1","0","57","147","True","55","2268","","","","","","","","",
"23.212.110.147","1705","495","1117","1000017985.50","0","","private, max-age=4188899, s-maxage=10","100","211011_MC_3W","-1","LOWEST","3495","","-1","1021","100","-1","100","4188899","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/crossmark-chicklet.png","-1","3495","","","image/png","Low","","Mon, 29 Nov 2021 07:38:03 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","3813","1000017985.50","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/crossmark-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2047","930","1951","1951","2047","96","930","2047","1117","31","32","1","0","59","147","True","57","3495","","","","","","","","",
"23.212.110.147","1858","489","1131","1000017985.51","0","","private, max-age=4188960, s-maxage=10","100","211011_MC_3W","-1","LOWEST","6619","","-1","1021","100","-1","100","4188960","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/erc-chicklet.png","-1","6619","","","image/png","Low","","Mon, 29 Nov 2021 07:39:04 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","6937","1000017985.51","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/erc-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2061","930","1951","1951","2061","110","930","2061","1131","32","33","1","0","61","147","True","59","6619","","","","","","","","",
"23.212.110.147","1913","502","1135","1000017985.52","0","","private, max-age=4189043, s-maxage=10","100","211011_MC_3W","-1","LOWEST","4256","","-1","1059","100","-1","100","4189043","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/macys-retail-app-chicklet.png","-1","4256","","","image/png","Low","","Mon, 29 Nov 2021 07:40:27 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","4574","1000017985.52","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/macys-retail-app-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2065","930","1989","1989","2065","76","930","2065","1135","33","34","1","0","63","147","True","61","4256","","","","","","","","",
"23.212.110.147","1968","496","1150","1000017985.53","0","","private, max-age=4188943, s-maxage=10","100","211011_MC_3W","-1","LOWEST","8217","","-1","1150","100","-1","100","4188943","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/ne-biolabs-chicklet.png","-1","8217","","","image/png","Low","","Mon, 29 Nov 2021 07:38:47 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","8544","1000017985.53","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/ne-biolabs-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2080","930","2080","2080","2080","0","930","2080","1150","34","35","1","0","65","147","True","63","8217","","","","","","","","",
"23.212.110.147","2023","498","1160","1000017985.54","0","","private, max-age=4188997, s-maxage=10","100","211011_MC_3W","-1","LOWEST","7480","","-1","1160","100","-1","100","4188997","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/illuminate-chicklet-1.png","-1","7480","","","image/png","Low","","Mon, 29 Nov 2021 07:39:41 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","7807","1000017985.54","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/illuminate-chicklet-1.png","-1","","GET","-1","-1","","200","-1","","Akamai","2090","930","2090","2090","2090","0","930","2090","1160","35","36","1","0","67","147","True","65","7480","","","","","","","","",
"23.212.110.147","2078","491","1175","1000017985.55","0","","private, max-age=4188986, s-maxage=10","100","211011_MC_3W","-1","LOWEST","7682","","-1","1174","100","-1","100","4188986","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/lilly-chicklet.png","-1","7682","","","image/png","Low","","Mon, 29 Nov 2021 07:39:30 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","8009","1000017985.55","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/lilly-chicklet.png","-1","","GET","-1","-1","","200","-1","","Akamai","2105","930","2104","2104","2105","1","930","2105","1175","36","37","1","0","69","147","True","67","7682","","","","","","","","",
"23.212.110.147","2133","497","1184","1000017985.56","0","","private, max-age=4188944, s-maxage=10","100","211011_MC_3W","-1","LOWEST","6339","","-1","1183","100","-1","100","4188944","930","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/campaign/platform-app-dev/oneunited-chicklet-1.png","-1","6339","","","image/png","Low","","Mon, 29 Nov 2021 07:38:48 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","6657","1000017985.56","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/campaign/platform-app-dev/oneunited-chicklet-1.png","-1","","GET","-1","-1","","200","-1","","Akamai","2114","930","2113","2113","2114","1","930","2114","1184","37","38","1","0","71","147","True","69","6339","","","","","","","","",
"23.212.110.147","3169","479","1188","1000017985.61","0","","private, max-age=4188924, s-maxage=10","100","211011_MC_3W","-1","LOWEST","1903","","-1","1188","100","-1","100","4188924","931","","HTTP/2","-1","3","https://www.salesforce.com/content/dam/web/en_us/www/images/nav/salesforce-cloud-logo-sm.png","-1","1903","","","image/png","Low","","Mon, 29 Nov 2021 07:38:28 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","2254","1000017985.61","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/content/dam/web/en_us/www/images/nav/salesforce-cloud-logo-sm.png","-1","","GET","-1","-1","","200","-1","","Akamai","2119","931","2119","2119","2119","0","931","2119","1188","38","39","1","0","73","147","True","71","1903","","","","","","","","",
"23.212.110.147","4230","468","1293","1000017985.63","","","max-age=1209600, s-maxage=10","100","211011_MC_3W","-1","LOW","","","-1","1249","100","-1","-1","1209600","931","","HTTP/2","100","3","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/clientlibs_evergage.min.93d25246841f4d9f30b4589ef0f08b08.js","-1","414","414","","application/javascript","Medium","","Mon, 25 Oct 2021 20:03:04 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","743","1000017985.63","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/etc/clientlibs/sfdc-aem-master/clientlibs_evergage.min.93d25246841f4d9f30b4589ef0f08b08.js","-1","","GET","-1","-1","","200","-1","br","Akamai","2224","931","2180","2180","2224","44","931","2224","1293","39","40","1","0","77","183","True","75","1489","","","0","0","","","","",
"23.212.110.147","4223","476","1293","1000017985.62","","","max-age=1209600, s-maxage=10","100","211011_MC_3W","-1","LOW","","","-1","1204","100","-1","-1","1209600","931","","HTTP/2","100","3","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/clientlibs_analytics_bottom.min.47c0c5c6b0294c63bca3a90efc787478.js","-1","60061","60061","","application/javascript","Medium","","Mon, 25 Oct 2021 20:03:04 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","60544","1000017985.62","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","125","/etc/clientlibs/sfdc-aem-master/clientlibs_analytics_bottom.min.47c0c5c6b0294c63bca3a90efc787478.js","-1","","GET","-1","-1","","200","-1","br","Akamai","2224","931","2135","2135","2224","89","931","2224","1293","40","41","1","0","75","183","True","39","226752","","","54","10","","","","",
"23.212.110.147","405","464","274","1000017985.40","","","max-age=1209600, s-maxage=10","100","211011_MC_3W","-1","LOWEST","","","-1","93","100","919","-1","1209600","1022","443","HTTP/2","100","3","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","1022","56176","56176","pm/ssl/www.salesforce.com:443","application/javascript","Low","","Mon, 25 Oct 2021 20:03:03 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","56650","1000017985.40","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","43","246","/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","962","42798","GET","-1","962","","200","60","br","Akamai","1296","1022","1115","1115","1296","181","919","1296","377","41","42","1","0","1","147","True","0","296219","","","","","","","","",
"23.212.110.216","115","485","93","1000017985.16","","","max-age=788101","100","211011_MC_3W","956","MEDIUM","","","-1","89","100","962","-1","788101","1076","443","HTTP/2","100","3","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/otSDKStub.js","1076","4983","4983","pm/ssl/a.sfdcstatic.com:443","application/x-javascript","High","","Wed, 20 Oct 2021 22:58:04 GMT","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","a.sfdcstatic.com","5229","1000017985.16","0","100","1","907","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","33","357","/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/otSDKStub.js","995","58178","GET","49","995","","200","81","br","Akamai","1169","1076","1165","1165","1169","4","907","1169","256","42","43","1","0","1","220","True","0","16911","","","6","2","","","","",
"104.17.171.36","267","428","203","1000017985.35","","","private, max-age=0, no-cache, no-store, must-revalidate","100","211011_MC_3W","968","MEDIUM","","","-1","188","-1","968","-1","","1115","443","HTTP/2","100","3","https://optimizely-edge.salesforce.com/edge-client/v1/10681260716/17965891249","1115","9694","9694","ssl/optimizely-edge.salesforce.com:443","application/javascript","High","","","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","optimizely-edge.salesforce.com","9694","1000017985.35","0","100","1","916","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","39","358","/edge-client/v1/10681260716/17965891249","1007","43624","GET","52","1007","","200","108","gzip","Cloudflare","1318","1115","1303","1303","1318","15","916","1318","402","43","44","1","0","1","220","True","0","26584","","","4","0","","","","",
"","","0","120","99999.99999.1","","","public, no-transform, must-revalidate","-1","211011_MC_3W","1251","LOWEST","","","-1","118","-1","1251","-1","","1407","","","-1","3","http://ocsp.godaddy.com/MGIwYDA%2BMDwwOjAJBgUrDgMCGgUABBQdI2%2BOBkuXH93foRUj4a7lAr4rGwQUOpqFBxBnKLbv9r0FQW4gwZTaD94CAQeiHjAcMBoGCSsGAQUFBzABBAQNMAsGCSsGAQUFBzABAQ%3D%3D","-1","0","","pm/ocsp.godaddy.com:80","application/ocsp-response","","","Mon, 11 Oct 2021 22:06:07 GMT","-1","-1","","A8C3724743EA52DC6A77BC610AF40AC2","ocsp.godaddy.com","0","99999.99999.1","","-1","0","1101","","-1","","155","416","/MGIwYDA%2BMDwwOjAJBgUrDgMCGgUABBQdI2%2BOBkuXH93foRUj4a7lAr4rGwQUOpqFBxBnKLbv9r0FQW4gwZTaD94CAQeiHjAcMBoGCSsGAQUFBzABBAQNMAsGCSsGAQUFBzABAQ%3D%3D","-1","","","150","1406","","200","-1","","","1527","1407","1525","1525","1527","2","1101","1527","425","44","45","1","0","","","","","","","","","","","","","",
"23.212.110.216","0","543","127","1000017985.70","","","max-age=3600","100","211011_MC_3W","-1","MEDIUM","","","-1","123","50","-1","-1","3600","1726","","HTTP/2","31","3","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/consent/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96.json","-1","4829","4829","","application/json","High","5335","Mon, 11 Oct 2021 21:03:04 GMT","-1","-1","script","A8C3724743EA52DC6A77BC610AF40AC2","a.sfdcstatic.com","5054","1000017985.70","3309","100","1","-1","","-1","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/otSDKStub.js","-1","357","/enterprise/salesforce/prod/6140/v14/oneTrust/consent/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96.json","-1","","GET","-1","-1","","200","-1","","Akamai","1853","1726","1849","1849","1853","4","1726","1853","127","45","46","1","0","3","220","True","0","4829","","","","","","","Q.otFetch","",
"23.212.110.147","2536","487","682","1000017985.76","","","","100","211011_MC_3W","-1","MEDIUM","","","-1","682","0","-1","-1","0","1747","","HTTP/2","-1","3","https://www.salesforce.com/wbin/www-core/f/g?analytics=true","-1","339","","","application/json","High","5","","-1","-1","script","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","593","1000017985.76","","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/sfdc_jquery.min.d6ea05d15a13f90cbddc2a00c4eb5f05.js","-1","125","/wbin/www-core/f/g?analytics=true","-1","","GET","-1","-1","","200","-1","","Akamai","2429","1747","2429","2429","2429","0","1747","2429","682","46","47","1","0","79","220","True","39","339","","","","","","","send","",
"23.212.110.147","19","749","680","1000017985.83","","","max-age=3600, s-maxage=10","100","211011_MC_3W","-1","HIGHEST","","","-1","680","50","-1","-1","3600","1769","","HTTP/2","100","3","https://www.salesforce.com/products/platform/products/force/_jcr_content.personalization.pagemetadata.json","-1","170","170","","application/json","VeryHigh","2","Mon, 11 Oct 2021 21:03:04 GMT","-1","-1","script","A8C3724743EA52DC6A77BC610AF40AC2","www.salesforce.com","524","1000017985.83","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/clientlibs_www_tags.min.49c634c0df8e725801cecc00b8a87f20.js","-1","125","/products/platform/products/force/_jcr_content.personalization.pagemetadata.json","-1","","GET","-1","-1","","200","-1","gzip","Akamai","2449","1769","2449","2449","2449","0","1769","2449","680","47","48","1","0","81","256","True","0","192","","","","","","","b","",
"99.86.241.8","2536","522","172","1000017985.75","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_MC_3W","1742","MEDIUM","","","-1","172","-1","1744","-1","","2003","443","HTTP/2","100","3","https://api.company-target.com/api/v2/ip.json?token=09dd7a8bed725339af3ce985f86800730b42b5cf","2003","960","960","pm/ssl/api.company-target.com:443","application/json","High","5","Sun, 10 Oct 2021 20:03:04 GMT","-1","-1","script","A8C3724743EA52DC6A77BC610AF40AC2","api.company-target.com","960","1000017985.75","0","100","1","1742","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/sfdc_jquery.min.d6ea05d15a13f90cbddc2a00c4eb5f05.js","123","480","/api/v2/ip.json?token=09dd7a8bed725339af3ce985f86800730b42b5cf","1867","44580","GET","0","1867","","200","136","gzip","Amazon CloudFront","2175","2003","2175","2175","2175","0","1744","2175","431","48","49","1","0","1","220","True","0","454","","","","","","","send","",
"151.101.0.114","287","422","110","1000017985.37","","","max-age=120","100","211011_MC_3W","-1","LOWEST","","","-1","46","0","1002","-1","36","2431","443","HTTP/2","100","3","https://cdn.evgnet.com/beacon/salesforce/sfprod/scripts/evergage.min.js","1237","39581","39581","ssl/cdn.evgnet.com:443","application/javascript","Low","","","-1","-1","parser","A8C3724743EA52DC6A77BC610AF40AC2","cdn.evgnet.com","40250","1000017985.37","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","89","368","/beacon/salesforce/sfprod/scripts/evergage.min.js","1091","34482","GET","-1","1091","","200","146","gzip","Fastly","2541","2431","2477","2477","2541","64","1002","2541","345","49","50","1","0","1","147","True","0","148509","","","10","","","","","",
"","","0","0","99999.99999.2","","","","-1","211011_MC_3W","-1","","","","-1","0","-1","-1","-1","","2472","","HTTP/2","-1","3","https://cdn.evgnet.com/_gmeta","-1","37","","ssl/cdn.evgnet.com:443","application/json","","","","-1","-1","","A8C3724743EA52DC6A77BC610AF40AC2","cdn.evgnet.com","37","99999.99999.2","","-1","1","-1","","-1","","-1","368","/_gmeta","-1","","","-1","-1","","200","-1","","","2472","2472","2472","2472","2472","0","2472","2472","0","50","51","1","0","2","110","True","1","","","","","","","","","1",
