"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"110.242.69.147","71","394","253","","1000018699.16","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","4899","","-1","247","100","2030","100","2592000","4899","2253","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","4899","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","5205","1000018699.16","","100","0","-1","","-1","http://www.baidu.com/","223","184","/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","53408","GET","-1","2253","","200","-1","","","","2506","2253","2500","2500","2506","6","2030","2506","476","12","13","2","0","","","",
"103.235.47.69","223","354","380","","1000018699.47","","","max-age=315360000","0","211011_ZY_37","2065","LOW","","","-1","366","100","2065","-1","285856445","41984","2441","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/bundles/polyfill_9354efa.js","-1","13522","13522","s1.bdstatic.com:80","application/javascript","Medium","","Sat, 02 Nov 2030 07:58:38 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","14014","1000018699.47","0","100","0","2065","","-1","http://www.baidu.com/","376","214","/r/www/cache/static/bundles/polyfill_9354efa.js","-1","48568","GET","0","2441","","200","-1","gzip","","","2821","2441","2807","2807","2821","14","2065","2821","756","13","14","2","0","8","","",
"110.242.69.147","71","391","217","","1000018699.17","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2920","","-1","217","100","-1","100","2592000","2920","2478","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/wenku@2x-f3aba893c1.png","-1","2920","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","3225","1000018699.17","","100","0","-1","","-1","http://www.baidu.com/","-1","151","/static/superman/img/topnav/wenku@2x-f3aba893c1.png","-1","53400","GET","-1","-1","","200","-1","","","","2695","2478","2695","2695","2695","0","2478","2695","217","14","15","2","0","","","",
"110.242.69.147","219","345","222","","1000018699.43","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","214","100","-1","-1","2592000","16420","2483","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","5989","5989","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","5989","1000018699.43","0","100","0","-1","","-1","http://www.baidu.com/","-1","163","/static/superman/js/lib/esl-d776bfb1aa.js","-1","53406","GET","-1","-1","","200","-1","gzip","","","2705","2483","2697","2697","2705","8","2483","2705","222","15","16","2","0","1","57","",
"110.242.69.147","258","343","511","","1000018699.49","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","227","100","-1","-1","2592000","53952","2494","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","18343","18343","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","18343","1000018699.49","0","100","0","-1","","-1","http://www.baidu.com/","-1","155","/static/superman/js/sbase-47057af807.js","-1","53402","GET","-1","-1","","200","-1","gzip","","","3005","2494","2721","2721","3005","284","2494","3005","511","16","17","2","0","5","6","",
"110.242.69.147","286","351","239","","1000018699.50","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","238","100","-1","-1","2592000","652","2500","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/js/s_super_index-2ee596efbb.js","-1","652","","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","971","1000018699.50","","100","0","-1","","-1","http://www.baidu.com/","-1","159","/static/superman/js/s_super_index-2ee596efbb.js","-1","53404","GET","-1","-1","","200","-1","","","","2739","2500","2738","2738","2739","1","2500","2739","239","17","18","2","0","0","0","",
"110.242.69.147","287","347","518","","1000018699.51","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","235","100","-1","-1","2592000","61987","2507","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/min_super-1e10713ec9.js","-1","22301","22301","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","22301","1000018699.51","0","100","0","-1","","-1","http://www.baidu.com/","-1","184","/static/superman/js/min_super-1e10713ec9.js","-1","53408","GET","-1","-1","","200","-1","gzip","","","3025","2507","2742","2742","3025","283","2507","3025","518","18","19","2","0","8","0","",
"103.235.47.69","223","364","881","","1000018699.48","","","max-age=315360000","0","211011_ZY_37","-1","MEDIUM","","","-1","392","100","2315","-1","315152831","364932","2663","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/global/js/all_async_search_d37420a.js","-1","109902","109902","s1.bdstatic.com:80","application/javascript","Medium","","Tue, 07 Oct 2031 09:51:44 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","109902","1000018699.48","0","100","0","-1","","-1","http://www.baidu.com/","347","223","/r/www/cache/static/global/js/all_async_search_d37420a.js","-1","48570","GET","-1","2662","","200","-1","gzip","","","3544","2663","3055","3055","3544","489","2315","3544","1228","19","20","2","0","39","11","",
"110.242.69.147","296","358","267","","1000018699.52","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","267","100","-1","-1","2592000","4475","2697","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/hotsearch-264e1006c0.js","-1","2031","2031","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2031","1000018699.52","0","100","0","-1","","-1","http://www.baidu.com/","-1","151","/static/superman/js/components/hotsearch-264e1006c0.js","-1","53400","GET","-1","-1","","200","-1","gzip","","","2964","2697","2964","2964","2964","0","2697","2964","267","20","21","2","0","5","","",
"110.242.69.147","71","393","259","","1000018699.18","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3869","","-1","259","100","-1","100","2592000","3869","2711","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/jingyan@2x-e53eac48cb.png","-1","3869","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","4174","1000018699.18","","100","0","-1","","-1","http://www.baidu.com/","-1","163","/static/superman/img/topnav/jingyan@2x-e53eac48cb.png","-1","53406","GET","-1","-1","","200","-1","","","","2970","2711","2970","2970","2970","0","2711","2970","259","21","22","2","0","","","",
"110.242.69.147","71","392","294","","1000018699.19","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3695","","-1","291","100","-1","100","2592000","3695","2739","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/yinyue@2x-c18adacacb.png","-1","3695","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","4000","1000018699.19","","100","0","-1","","-1","http://www.baidu.com/","-1","159","/static/superman/img/topnav/yinyue@2x-c18adacacb.png","-1","53404","GET","-1","-1","","200","-1","","","","3033","2739","3030","3030","3033","3","2739","3033","294","22","23","2","0","","","",
"182.140.225.38","297","539","451","","1000018699.53","","","max-age=3600","0","211011_ZY_37","2479","LOWEST","","","-1","428","0","2479","-1","-44775","57627","2823","80","http/1.1","100","3","http://hectorstatic.baidu.com/cd37ed75a9387c5b.js","-1","14819","14819","hectorstatic.baidu.com:80","text/javascript","Low","","Mon, 11 Oct 2021 06:58:18 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","hectorstatic.baidu.com","15313","1000018699.53","0","100","0","2478","","-1","http://www.baidu.com/","343","236","/cd37ed75a9387c5b.js","-1","53540","GET","1","2822","","200","-1","gzip","","","3274","2823","3251","3251","3274","23","2478","3274","795","23","24","2","0","27","","",
"110.242.69.147","80","392","325","","1000018699.40","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","1265","","-1","324","100","-1","100","2592000","1265","2965","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/qrcode/qrcode@2x-daf987ad02.png","-1","1265","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","1570","1000018699.40","","100","0","-1","","-1","http://www.baidu.com/","-1","151","/static/superman/img/qrcode/qrcode@2x-daf987ad02.png","-1","53400","GET","-1","-1","","200","-1","","","","3290","2965","3289","3289","3290","1","2965","3290","325","24","25","2","0","","","",
"110.242.69.147","80","398","320","","1000018699.41","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","1285","","-1","320","100","-1","100","2592000","1285","2972","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/qrcode/qrcode-hover@2x-f9b106a848.png","-1","1285","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","1590","1000018699.41","","100","0","-1","","-1","http://www.baidu.com/","-1","163","/static/superman/img/qrcode/qrcode-hover@2x-f9b106a848.png","-1","53406","GET","-1","-1","","200","-1","","","","3292","2972","3292","3292","3292","0","2972","3292","320","25","26","2","0","","","",
"103.235.47.69","254","358","390","","1000018699.57","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","389","100","-1","-1","269533733","3421","3221","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/plugins/every_cookie_4644b13.js","-1","1339","1339","s1.bdstatic.com:80","application/javascript","Low","95","Sat, 27 Apr 2030 09:53:27 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","1829","1000018699.57","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","214","/r/www/cache/static/plugins/every_cookie_4644b13.js","-1","48568","GET","-1","-1","","200","-1","gzip","","","3611","3221","3610","3610","3611","1","3221","3611","390","26","27","2","0","3","0","send",
"103.235.47.69","32","354","404","","1000018699.58","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","361","100","-1","-1","295358792","92487","3570","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/plugins/bzPopper_7bc4f0e.js","-1","32738","32738","s1.bdstatic.com:80","application/javascript","Low","70","Thu, 20 Feb 2031 07:31:06 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","33231","1000018699.58","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","223","/r/www/cache/static/plugins/bzPopper_7bc4f0e.js","-1","48570","GET","-1","-1","","200","-1","gzip","","","3974","3570","3931","3931","3974","43","3570","3974","404","27","28","2","0","1","","createScript",
"103.235.47.69","254","363","413","","1000018699.59","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","412","100","2441","-1","315055974","22187","3573","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/home/js/nu_instant_search_4ebcb4a.js","-1","6192","6192","s1.bdstatic.com:80","application/javascript","Low","95","Mon, 06 Oct 2031 06:57:28 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","6681","1000018699.59","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","351","229","/r/www/cache/static/home/js/nu_instant_search_4ebcb4a.js","-1","48572","GET","-1","2792","","200","-1","gzip","","","3986","3573","3985","3985","3986","1","2441","3986","764","28","29","2","0","4","","send",
"103.235.47.69","32","355","386","","1000018699.60","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","385","100","-1","-1","269540007","9216","3613","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/plugins/swfobject_0178953.js","-1","3831","3831","s1.bdstatic.com:80","application/javascript","Low","70","Sat, 27 Apr 2030 11:38:01 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","4322","1000018699.60","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","214","/r/www/cache/static/plugins/swfobject_0178953.js","-1","48568","GET","-1","-1","","200","-1","gzip","","","3999","3613","3998","3998","3999","1","3613","3999","386","29","30","2","0","2","","createScript",
"110.242.69.147","0","381","547","","1000018699.6","","","","0","211011_ZY_37","-1","HIGHEST","","","-1","272","0","3625","-1","0","16792","3850","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/font/iconfont-b624973685.woff2","-1","16792","","pm/ss.bdimg.com:80","application/octet-stream","VeryHigh","35953","","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","17074","1000018699.6","","100","0","-1","","-1","http://hectorstatic.baidu.com/cd37ed75a9387c5b.js","225","340","/static/superman/font/iconfont-b624973685.woff2","-1","53436","GET","-1","3850","","200","-1","","","","4397","3850","4122","4122","4397","275","3625","4397","772","30","31","2","0","","","f11",
"182.61.200.83","287","926","310","","1000018699.66","","","no-cache","-1","211011_ZY_37","3613","LOWEST","","","-1","310","-1","3613","-1","","","3884","80","http/1.1","-1","3","http://dj1.baidu.com/v.gif?logactid=1234567890&showTab=10000&opType=showpv&mod=superman%3Alib&submod=index&superver=supernewplus&glogid=2436653062&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2436653332&sid=34648_34439_34067_31253_34657_34741_34600_34584_34517_34710_26350_34729_34422_34736_34691_34683&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.5029410132088303","-1","0","","dj1.baidu.com:80","image/gif","Low","","","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","dj1.baidu.com","349","1000018699.66","","100","0","3612","","-1","http://www.baidu.com/","270","324","/v.gif?logactid=1234567890&showTab=10000&opType=showpv&mod=superman%3Alib&submod=index&superver=supernewplus&glogid=2436653062&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2436653332&sid=34648_34439_34067_31253_34657_34741_34600_34584_34517_34710_26350_34729_34422_34736_34691_34683&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.5029410132088303","-1","47642","GET","1","3883","","200","-1","","","","4194","3884","4194","4194","4194","0","3612","4194","581","31","32","2","0","","","",
"182.61.200.83","296","1737","299","","1000018699.68","","","no-cache","-1","211011_ZY_37","3619","LOWEST","","","-1","299","-1","3619","-1","","","3901","80","http/1.1","-1","3","http://dj2.baidu.com/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2436653062&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2436653332&sid=34648_34439_34067_31253_34657_34741_34600_34584_34517_34710_26350_34729_34422_34736_34691_34683&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.0018314759852910978&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E5%B7%B2%E8%87%B413%E6%AD%BB%201%E4%BA%BA%E4%BB%8D%E5%A4%B1%E8%81%94%22%2C%22%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%20%E6%B2%B3%E5%8C%97%E4%B9%A6%E8%AE%B0%3A%E4%B8%8D%E6%83%9C%E4%BB%A3%E4%BB%B7%E6%90%9C%E6%95%91%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%A4%9A%E5%9C%B0%E5%8A%A0%E5%A4%A7%E4%BF%9D%E9%9A%9C%E6%80%A7%E7%A7%9F%E8%B5%81%E4%BD%8F%E6%88%BF%E4%BE%9B%E7%BB%99%22%5D&pagenum=0","-1","0","","dj2.baidu.com:80","image/gif","Low","","","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","dj2.baidu.com","349","1000018699.68","","100","0","3618","","-1","http://www.baidu.com/","282","333","/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2436653062&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2436653332&sid=34648_34439_34067_31253_34657_34741_34600_34584_34517_34710_26350_34729_34422_34736_34691_34683&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.0018314759852910978&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E5%B7%B2%E8%87%B413%E6%AD%BB%201%E4%BA%BA%E4%BB%8D%E5%A4%B1%E8%81%94%22%2C%22%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%20%E6%B2%B3%E5%8C%97%E4%B9%A6%E8%AE%B0%3A%E4%B8%8D%E6%83%9C%E4%BB%A3%E4%BB%B7%E6%90%9C%E6%95%91%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%A4%9A%E5%9C%B0%E5%8A%A0%E5%A4%A7%E4%BF%9D%E9%9A%9C%E6%80%A7%E7%A7%9F%E8%B5%81%E4%BD%8F%E6%88%BF%E4%BE%9B%E7%BB%99%22%5D&pagenum=0","-1","47644","GET","1","3901","","200","-1","","","","4200","3901","4200","4200","4200","0","3618","4200","582","32","33","2","0","","","",
"103.235.47.69","32","349","418","","1000018699.61","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","418","100","-1","-1","310659406","15393","3975","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/soutu/js/tu_3092880.js","-1","6078","6078","s1.bdstatic.com:80","application/javascript","Low","70","Sat, 16 Aug 2031 09:41:20 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","6568","1000018699.61","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","223","/r/www/cache/static/soutu/js/tu_3092880.js","-1","48570","GET","-1","-1","","200","-1","gzip","","","4393","3975","4393","4393","4393","0","3975","4393","418","33","34","2","0","5","","createScript",
"103.235.47.69","32","367","443","","1000018699.62","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","442","100","3577","-1","310659456","38588","3975","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/amd_modules/@baidu/search-sug_0e5f77b.js","-1","11909","11909","s1.bdstatic.com:80","application/javascript","Low","70","Sat, 16 Aug 2031 09:42:10 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","12400","1000018699.62","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","398","306","/r/www/cache/static/amd_modules/@baidu/search-sug_0e5f77b.js","-1","48580","GET","-1","3975","","200","-1","gzip","","","4418","3975","4417","4417","4418","1","3577","4418","841","34","35","2","0","0","1","createScript",
"103.235.47.69","180","374","355","","1000018699.70","","","max-age=315360000","0","211011_ZY_37","-1","HIGHEST","","","-1","355","100","-1","-1","310659189","13515","4399","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/soutu/css/soutu_new2_b3a7e98.css","-1","2681","2681","s1.bdstatic.com:80","text/css","VeryHigh","155","Sat, 16 Aug 2031 09:37:44 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","3157","1000018699.70","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","223","/r/www/cache/static/soutu/css/soutu_new2_b3a7e98.css","-1","48570","GET","-1","-1","","200","-1","gzip","","","4754","4399","4754","4754","4754","0","4399","4754","355","35","36","2","0","","","",
"110.242.69.147","0","391","247","","1000018699.71","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2430","","-1","247","100","-1","100","2592000","2430","4406","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/searchbox/nicon-10750f3f7d.png","-1","2430","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2735","1000018699.71","","100","0","-1","","-1","http://www.baidu.com/","-1","163","/static/superman/img/searchbox/nicon-10750f3f7d.png","-1","53406","GET","-1","-1","","200","-1","","","","4653","4406","4653","4653","4653","0","4406","4653","247","36","37","2","0","","","",
"104.193.88.123","259","777","395","","1000018699.72","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","394","0","-1","-1","0","53","4430","80","http/1.1","-1","3","http://www.baidu.com/sugrec?prod=pc_his&from=pc_web&json=1&sid=34652_34439_34068_31254_34711_34584_34505_34812_26350_34761_34420_34691_34683&hisdata=&_t=1633980275221&req=2&csor=0","-1","53","","www.baidu.com:80","text/plain","High","308","","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","170","1000018699.72","","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","198","/sugrec?prod=pc_his&from=pc_web&json=1&sid=34652_34439_34068_31254_34711_34584_34505_34812_26350_34761_34420_34691_34683&hisdata=&_t=1633980275221&req=2&csor=0","-1","58464","GET","-1","-1","","200","-1","","","","4825","4430","4824","4824","4825","1","4430","4825","395","37","38","2","0","","","send",
"110.242.69.147","70","353","209","","1000018699.73","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","209","100","-1","-1","2592000","564","4869","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/js/components/tips-e2ceadd14d.js","-1","564","","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","883","1000018699.73","","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","163","/static/superman/js/components/tips-e2ceadd14d.js","-1","53406","GET","-1","-1","","200","-1","","","","5078","4869","5078","5078","5078","0","4869","5078","209","38","39","2","0","1","","assetOnload",
"110.242.69.147","70","348","236","","1000018699.74","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","221","100","-1","-1","2592000","30327","4870","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/super_load-6a84afe42c.js","-1","10942","10942","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","10942","1000018699.74","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","151","/static/superman/js/super_load-6a84afe42c.js","-1","53400","GET","-1","-1","","200","-1","gzip","","","5106","4870","5091","5091","5106","15","4870","5106","236","39","40","2","0","3","","assetOnload",
"110.242.69.147","70","355","234","","1000018699.75","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","234","100","-1","-1","2592000","2068","4870","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/qrcode-0e4b67354f.js","-1","1291","1291","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","1291","1000018699.75","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","150","/static/superman/js/components/qrcode-0e4b67354f.js","-1","53398","GET","-1","-1","","200","-1","gzip","","","5104","4870","5104","5104","5104","0","4870","5104","234","40","41","2","0","2","","assetOnload",
"110.242.69.147","32","360","242","","1000018699.76","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","241","100","-1","-1","2592000","3521","4871","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/login_guide-b7c5639865.js","-1","1801","1801","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","1801","1000018699.76","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","159","/static/superman/js/components/login_guide-b7c5639865.js","-1","53404","GET","-1","-1","","200","-1","gzip","","","5113","4871","5112","5112","5113","1","4871","5113","242","41","42","2","0","0","","createScript",
"110.242.69.147","32","359","245","","1000018699.77","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","245","100","-1","-1","2592000","4398","4871","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/video-meet-7833028d86.js","-1","2094","2094","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2094","1000018699.77","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","184","/static/superman/js/components/video-meet-7833028d86.js","-1","53408","GET","-1","-1","","200","-1","gzip","","","5116","4871","5116","5116","5116","0","4871","5116","245","42","43","2","0","0","","createScript",
